TITLE = "FEHM V3.3.0lin 18-01-19 QA:NA  07/06/2018  10:13:46 # run.dat"
VARIABLES = "node" "Liquid Pressure (MPa)" "Temperature (<sup>o</sup>C)"
ZONE T ="Simulation time   0.00000000    days"
 0000000752    12.8315480    52.7000000
 0000000753    12.8315479    52.7000000
 0000000754    12.8315477    52.7000000
 0000000755    12.8315475    52.7000000
 0000000756    12.8315471    52.7000000
 0000000757    12.8315465    52.7000000
 0000000758    12.8315456    52.7000000
 0000000759    12.8315444    52.7000000
 0000000760    12.8315426    52.7000000
 0000000761    12.8315402    52.7000000
 0000000762    12.8315377    52.7000000
 0000000763    12.8315368    52.7000000
 0000000764    12.8315440    52.7000000
 0000000765    12.8315907    52.2246594
 0000000766    12.8315908    52.2246586
 0000000767    12.8315441    52.7000000
 0000000768    12.8315369    52.7000000
 0000000769    12.8315378    52.7000000
 0000000770    12.8315403    52.7000000
 0000000771    12.8315426    52.7000000
 0000000772    12.8315444    52.7000000
 0000000773    12.8315457    52.7000000
 0000000774    12.8315465    52.7000000
 0000000775    12.8315471    52.7000000
 0000000776    12.8315475    52.7000000
 0000000777    12.8315478    52.7000000
 0000000778    12.8315479    52.7000000
 0000000779    12.8315481    52.7000000
 0000000780    12.8315481    52.7000000
 0000000781    12.8315482    52.7000000
 0000000782    12.8315482    52.7000000
 0000000783    12.8315482    52.7000000
 0000000784    12.8315483    52.7000000
 0000000785    12.8315483    52.7000000
 0000000786    12.8315483    52.7000000
 0000000787    12.8315483    52.7000000
 0000000788    12.8315483    52.7000000
 0000000789    12.8315483    52.7000000
 0000000790    12.8315483    52.7000000
 0000000791    12.8315483    52.7000000
 0000000792    12.8315483    52.7000000
 0000000793    12.8315483    52.7000000
 0000000794    12.8315483    52.7000000
 0000000795    12.8315483    52.7000000
 0000000796    12.8315483    52.7000000
 0000000797    12.8315483    52.7000000
 0000000798    12.8315483    52.7000000
 0000000799    12.8315482    52.7000000
 0000000800    12.8315482    52.7000000
 0000000801    12.8315482    52.7000000
 0000000802    12.8315481    52.7000000
 0000000803    12.8315481    52.7000000
 0000000804    12.8315479    52.7000000
 0000000805    12.8315478    52.7000000
 0000000806    12.8315475    52.7000000
 0000000807    12.8315471    52.7000000
 0000000808    12.8315465    52.7000000
 0000000809    12.8315457    52.7000000
 0000000810    12.8315444    52.7000000
 0000000811    12.8315426    52.7000000
 0000000812    12.8315403    52.7000000
 0000000813    12.8315378    52.7000000
 0000000814    12.8315369    52.7000000
 0000000815    12.8315441    52.7000000
 0000000816    12.8315908    52.2246586
 0000000817    12.8315908    52.2246582
 0000000818    12.8315441    52.7000000
 0000000819    12.8315369    52.7000000
 0000000820    12.8315378    52.7000000
 0000000821    12.8315403    52.7000000
 0000000822    12.8315427    52.7000000
 0000000823    12.8315444    52.7000000
 0000000824    12.8315457    52.7000000
 0000000825    12.8315466    52.7000000
 0000000826    12.8315472    52.7000000
 0000000827    12.8315475    52.7000000
 0000000828    12.8315478    52.7000000
 0000000829    12.8315480    52.7000000
 0000000830    12.8315481    52.7000000
 0000000831    12.8315482    52.7000000
 0000000832    12.8315482    52.7000000
 0000000833    12.8315483    52.7000000
 0000000834    12.8315483    52.7000000
 0000000835    12.8315483    52.7000000
 0000000836    12.8315483    52.7000000
 0000000837    12.8315483    52.7000000
 0000000838    12.8315483    52.7000000
 0000000839    12.8315483    52.7000000
 0000000840    12.8315483    52.7000000
 0000000841    12.8315483    52.7000000
 0000000842    12.8315483    52.7000000
 0000000843    12.8315483    52.7000000
 0000000844    12.8315483    52.7000000
 0000000845    12.8315483    52.7000000
 0000000846    12.8315483    52.7000000
 0000000847    12.8315483    52.7000000
 0000000848    12.8315483    52.7000000
 0000000849    12.8315483    52.7000000
 0000000850    12.8315483    52.7000000
 0000000851    12.8315483    52.7000000
 0000000852    12.8315482    52.7000000
 0000000853    12.8315482    52.7000000
 0000000854    12.8315481    52.7000000
 0000000855    12.8315480    52.7000000
 0000000856    12.8315478    52.7000000
 0000000857    12.8315475    52.7000000
 0000000858    12.8315472    52.7000000
 0000000859    12.8315466    52.7000000
 0000000860    12.8315457    52.7000000
 0000000861    12.8315444    52.7000000
 0000000862    12.8315427    52.7000000
 0000000863    12.8315403    52.7000000
 0000000864    12.8315378    52.7000000
 0000000865    12.8315369    52.7000000
 0000000866    12.8315441    52.7000000
 0000000867    12.8315908    52.2246582
 0000000868    12.8315908    52.2246580
 0000000869    12.8315441    52.7000000
 0000000870    12.8315369    52.7000000
 0000000871    12.8315378    52.7000000
 0000000872    12.8315403    52.7000000
 0000000873    12.8315427    52.7000000
 0000000874    12.8315445    52.7000000
 0000000875    12.8315457    52.7000000
 0000000876    12.8315466    52.7000000
 0000000877    12.8315472    52.7000000
 0000000878    12.8315476    52.7000000
 0000000879    12.8315478    52.7000000
 0000000880    12.8315480    52.7000000
 0000000881    12.8315481    52.7000000
 0000000882    12.8315482    52.7000000
 0000000883    12.8315482    52.7000000
 0000000884    12.8315483    52.7000000
 0000000885    12.8315483    52.7000000
 0000000886    12.8315483    52.7000000
 0000000887    12.8315483    52.7000000
 0000000888    12.8315483    52.7000000
 0000000889    12.8315483    52.7000000
 0000000890    12.8315483    52.7000000
 0000000891    12.8315483    52.7000000
 0000000892    12.8315483    52.7000000
 0000000893    12.8315483    52.7000000
 0000000894    12.8315483    52.7000000
 0000000895    12.8315483    52.7000000
 0000000896    12.8315483    52.7000000
 0000000897    12.8315483    52.7000000
 0000000898    12.8315483    52.7000000
 0000000899    12.8315483    52.7000000
 0000000900    12.8315483    52.7000000
 0000000901    12.8315483    52.7000000
 0000000902    12.8315483    52.7000000
 0000000903    12.8315482    52.7000000
 0000000904    12.8315482    52.7000000
 0000000905    12.8315481    52.7000000
 0000000906    12.8315480    52.7000000
 0000000907    12.8315478    52.7000000
 0000000908    12.8315476    52.7000000
 0000000909    12.8315472    52.7000000
 0000000910    12.8315466    52.7000000
 0000000911    12.8315457    52.7000000
 0000000912    12.8315445    52.7000000
 0000000913    12.8315427    52.7000000
 0000000914    12.8315403    52.7000000
 0000000915    12.8315378    52.7000000
 0000000916    12.8315369    52.7000000
 0000000917    12.8315441    52.7000000
 0000000918    12.8315908    52.2246580
 0000000919    12.8315909    52.2246579
 0000000920    12.8315442    52.7000000
 0000000921    12.8315369    52.7000000
 0000000922    12.8315378    52.7000000
 0000000923    12.8315404    52.7000000
 0000000924    12.8315427    52.7000000
 0000000925    12.8315445    52.7000000
 0000000926    12.8315457    52.7000000
 0000000927    12.8315466    52.7000000
 0000000928    12.8315472    52.7000000
 0000000929    12.8315476    52.7000000
 0000000930    12.8315478    52.7000000
 0000000931    12.8315480    52.7000000
 0000000932    12.8315481    52.7000000
 0000000933    12.8315482    52.7000000
 0000000934    12.8315483    52.7000000
 0000000935    12.8315483    52.7000000
 0000000936    12.8315483    52.7000000
 0000000937    12.8315483    52.7000000
 0000000938    12.8315483    52.7000000
 0000000939    12.8315483    52.7000000
 0000000940    12.8315484    52.7000000
 0000000941    12.8315484    52.7000000
 0000000942    12.8315484    52.7000000
 0000000943    12.8315484    52.7000000
 0000000944    12.8315484    52.7000000
 0000000945    12.8315484    52.7000000
 0000000946    12.8315484    52.7000000
 0000000947    12.8315484    52.7000000
 0000000948    12.8315484    52.7000000
 0000000949    12.8315483    52.7000000
 0000000950    12.8315483    52.7000000
 0000000951    12.8315483    52.7000000
 0000000952    12.8315483    52.7000000
 0000000953    12.8315483    52.7000000
 0000000954    12.8315483    52.7000000
 0000000955    12.8315482    52.7000000
 0000000956    12.8315481    52.7000000
 0000000957    12.8315480    52.7000000
 0000000958    12.8315478    52.7000000
 0000000959    12.8315476    52.7000000
 0000000960    12.8315472    52.7000000
 0000000961    12.8315466    52.7000000
 0000000962    12.8315457    52.7000000
 0000000963    12.8315445    52.7000000
 0000000964    12.8315427    52.7000000
 0000000965    12.8315404    52.7000000
 0000000966    12.8315378    52.7000000
 0000000967    12.8315369    52.7000000
 0000000968    12.8315442    52.7000000
 0000000969    12.8315909    52.2246579
 0000000970    12.8315909    52.2246579
 0000000971    12.8315442    52.7000000
 0000000972    12.8315369    52.7000000
 0000000973    12.8315379    52.7000000
 0000000974    12.8315404    52.7000000
 0000000975    12.8315427    52.7000000
 0000000976    12.8315445    52.7000000
 0000000977    12.8315458    52.7000000
 0000000978    12.8315466    52.7000000
 0000000979    12.8315472    52.7000000
 0000000980    12.8315476    52.7000000
 0000000981    12.8315479    52.7000000
 0000000982    12.8315480    52.7000000
 0000000983    12.8315481    52.7000000
 0000000984    12.8315482    52.7000000
 0000000985    12.8315483    52.7000000
 0000000986    12.8315483    52.7000000
 0000000987    12.8315483    52.7000000
 0000000988    12.8315483    52.7000000
 0000000989    12.8315483    52.7000000
 0000000990    12.8315484    52.7000000
 0000000991    12.8315484    52.7000000
 0000000992    12.8315484    52.7000000
 0000000993    12.8315484    52.7000000
 0000000994    12.8315484    52.7000000
 0000000995    12.8315484    52.7000000
 0000000996    12.8315484    52.7000000
 0000000997    12.8315484    52.7000000
 0000000998    12.8315484    52.7000000
 0000000999    12.8315484    52.7000000
 0000001000    12.8315484    52.7000000
 0000001001    12.8315483    52.7000000
 0000001002    12.8315483    52.7000000
 0000001003    12.8315483    52.7000000
 0000001004    12.8315483    52.7000000
 0000001005    12.8315483    52.7000000
 0000001006    12.8315482    52.7000000
 0000001007    12.8315481    52.7000000
 0000001008    12.8315480    52.7000000
 0000001009    12.8315479    52.7000000
 0000001010    12.8315476    52.7000000
 0000001011    12.8315472    52.7000000
 0000001012    12.8315466    52.7000000
 0000001013    12.8315458    52.7000000
 0000001014    12.8315445    52.7000000
 0000001015    12.8315427    52.7000000
 0000001016    12.8315404    52.7000000
 0000001017    12.8315379    52.7000000
 0000001018    12.8315369    52.7000000
 0000001019    12.8315442    52.7000000
 0000001020    12.8315909    52.2246579
 0000001021    12.8315909    52.2246578
 0000001022    12.8315442    52.7000000
 0000001023    12.8315370    52.7000000
 0000001024    12.8315379    52.7000000
 0000001025    12.8315404    52.7000000
 0000001026    12.8315427    52.7000000
 0000001027    12.8315445    52.7000000
 0000001028    12.8315458    52.7000000
 0000001029    12.8315466    52.7000000
 0000001030    12.8315472    52.7000000
 0000001031    12.8315476    52.7000000
 0000001032    12.8315479    52.7000000
 0000001033    12.8315480    52.7000000
 0000001034    12.8315481    52.7000000
 0000001035    12.8315482    52.7000000
 0000001036    12.8315483    52.7000000
 0000001037    12.8315483    52.7000000
 0000001038    12.8315483    52.7000000
 0000001039    12.8315483    52.7000000
 0000001040    12.8315484    52.7000000
 0000001041    12.8315484    52.7000000
 0000001042    12.8315484    52.7000000
 0000001043    12.8315484    52.7000000
 0000001044    12.8315484    52.7000000
 0000001045    12.8315484    52.7000000
 0000001046    12.8315484    52.7000000
 0000001047    12.8315484    52.7000000
 0000001048    12.8315484    52.7000000
 0000001049    12.8315484    52.7000000
 0000001050    12.8315484    52.7000000
 0000001051    12.8315484    52.7000000
 0000001052    12.8315484    52.7000000
 0000001053    12.8315483    52.7000000
 0000001054    12.8315483    52.7000000
 0000001055    12.8315483    52.7000000
 0000001056    12.8315483    52.7000000
 0000001057    12.8315482    52.7000000
 0000001058    12.8315481    52.7000000
 0000001059    12.8315480    52.7000000
 0000001060    12.8315479    52.7000000
 0000001061    12.8315476    52.7000000
 0000001062    12.8315472    52.7000000
 0000001063    12.8315466    52.7000000
 0000001064    12.8315458    52.7000000
 0000001065    12.8315445    52.7000000
 0000001066    12.8315427    52.7000000
 0000001067    12.8315404    52.7000000
 0000001068    12.8315379    52.7000000
 0000001069    12.8315370    52.7000000
 0000001070    12.8315442    52.7000000
 0000001071    12.8315909    52.2246578
 0000001072    12.8315909    52.2246578
 0000001073    12.8315442    52.7000000
 0000001074    12.8315370    52.7000000
 0000001075    12.8315379    52.7000000
 0000001076    12.8315404    52.7000000
 0000001077    12.8315427    52.7000000
 0000001078    12.8315445    52.7000000
 0000001079    12.8315458    52.7000000
 0000001080    12.8315466    52.7000000
 0000001081    12.8315472    52.7000000
 0000001082    12.8315476    52.7000000
 0000001083    12.8315479    52.7000000
 0000001084    12.8315480    52.7000000
 0000001085    12.8315482    52.7000000
 0000001086    12.8315482    52.7000000
 0000001087    12.8315483    52.7000000
 0000001088    12.8315483    52.7000000
 0000001089    12.8315483    52.7000000
 0000001090    12.8315484    52.7000000
 0000001091    12.8315484    52.7000000
 0000001092    12.8315484    52.7000000
 0000001093    12.8315484    52.7000000
 0000001094    12.8315484    52.7000000
 0000001095    12.8315484    52.7000000
 0000001096    12.8315484    52.7000000
 0000001097    12.8315484    52.7000000
 0000001098    12.8315484    52.7000000
 0000001099    12.8315484    52.7000000
 0000001100    12.8315484    52.7000000
 0000001101    12.8315484    52.7000000
 0000001102    12.8315484    52.7000000
 0000001103    12.8315484    52.7000000
 0000001104    12.8315484    52.7000000
 0000001105    12.8315483    52.7000000
 0000001106    12.8315483    52.7000000
 0000001107    12.8315483    52.7000000
 0000001108    12.8315482    52.7000000
 0000001109    12.8315482    52.7000000
 0000001110    12.8315480    52.7000000
 0000001111    12.8315479    52.7000000
 0000001112    12.8315476    52.7000000
 0000001113    12.8315472    52.7000000
 0000001114    12.8315466    52.7000000
 0000001115    12.8315458    52.7000000
 0000001116    12.8315445    52.7000000
 0000001117    12.8315427    52.7000000
 0000001118    12.8315404    52.7000000
 0000001119    12.8315379    52.7000000
 0000001120    12.8315370    52.7000000
 0000001121    12.8315442    52.7000000
